Scenario Number,Normal,Fault,Attack presence,Attack type,Attack location,AGC,PSS,Attack start time (sec),Attack duration (sec),Attack end time (sec),Attack amplitude (%),Most affected buses (1-norm),Most affected buses (2-norm),Most affected buses (Infty-norm),Max impact locations (1-norm),Max impact locations (2-norm),Max impact locations (Infty-norm),Fault location,Fault type
468,0,0,1,Step,45  19,1,1,15,10,25,,no fault,45  19  47  38  52,45  47  38  52  31,7.7519,0.3014,0.021515,,
469,0,0,1,Step,38   2,1,1,15,10,25,,no fault,38  45   2  47  52,45  47  38  52   2,1.6206,0.063464,0.0053956,,
470,0,0,1,Step,38   2,1,1,15,10,25,,no fault,38   2  45  47  52,45  47  38  52   2,3.14,0.12584,0.010962,,
471,0,0,1,Step,38   2,1,1,15,10,25,,no fault,38   2  45  47  52,45  47  38  52  31,6.205,0.25223,0.022639,,
472,0,0,1,Step,32  45,1,1,15,10,25,,no fault,45  32  47   7  52,45  32   7  47   6,2.1063,0.07744,0.0055813,,
473,0,0,1,Step,32  45,1,1,15,10,25,,no fault,45  32  47   7   6,45   7   6  14   2,3.9109,0.14824,0.010913,,
474,0,0,1,Step,32  45,1,1,15,10,25,,no fault,45  32  47   7   6,45   7   6   2  14,7.4262,0.28809,0.02088,,
475,0,0,1,Step,31  41,1,1,15,10,25,,no fault,31  41  45  47   7,45  41  31   7  47,1.6465,0.06383,0.005275,,
476,0,0,1,Step,31  41,1,1,15,10,25,,no fault,31  41  45  47   7,41   7  31   6  14,3.1753,0.1258,0.0079957,,
477,0,0,1,Step,31  41,1,1,15,10,25,,no fault,31  41  47  45   7,7  41   6   2  14,6.1622,0.24806,0.016723,,
478,0,0,1,Step,45   2,1,1,15,10,25,,no fault,45   2  47  38  52,45  47  38  52   2,2.1134,0.077292,0.0053767,,
479,0,0,1,Step,45   2,1,1,15,10,25,,no fault,45   2  47  38  52,45  47  38  52   2,3.9762,0.15028,0.010752,,
480,0,0,1,Step,45   2,1,1,15,10,25,,no fault,45   2  47  38  52,45  47  38  52  31,7.7519,0.30141,0.021516,,
481,0,0,1,Step,52  37,1,1,15,10,25,,no fault,52  37  45  47   7,45  52   7  37  47,1.6642,0.06399,0.005275,,
482,0,0,1,Step,52  37,1,1,15,10,25,,no fault,52  37  45  47   7,52   7   6  14   2,3.218,0.12709,0.0087407,,
483,0,0,1,Step,52  37,1,1,15,10,25,,no fault,52  37  47  45   7,52   7   6   2  14,6.2984,0.25272,0.017317,,
484,0,0,1,Step,6  37,1,1,15,10,25,,no fault,45  37   6  47  38,45  47  38  52  37,1.5059,0.059637,0.0053956,,
485,0,0,1,Step,6  37,1,1,15,10,25,,no fault,37  45   6  47  38,45  47  38  52  37,2.8751,0.1139,0.010962,,
486,0,0,1,Step,6  37,1,1,15,10,25,,no fault,45  37   6  47  38,45  47  38  52  31,5.6131,0.2284,0.022639,,
487,0,0,1,Step,29   7,1,1,15,10,25,,no fault,45  47  29   7  38,45  47  38  31  52,1.6627,0.092002,0.0091873,,
488,0,0,1,Step,29   7,1,1,15,10,25,,no fault,45  47  29   7  38,45  47  38  31  52,3.2077,0.1902,0.019672,,
489,0,0,1,Step,29   7,1,1,15,10,25,,no fault,45  47  38  29   7,45  47  38  31  52,6.9265,0.4319,0.046553,,
490,0,0,1,Step,37  10,1,1,15,10,25,,no fault,45  37  10  47  38,45  47  38  52  37,1.5059,0.059637,0.0053956,,
491,0,0,1,Step,37  10,1,1,15,10,25,,no fault,37  45  10  47  38,45  47  38  52  37,2.8751,0.1139,0.010962,,
492,0,0,1,Step,37  10,1,1,15,10,25,,no fault,45  37  10  47  38,45  47  38  52  31,5.6131,0.2284,0.022639,,
493,0,0,1,Step,52  36,1,1,15,10,25,,no fault,52  36  45  47   7,45  52  36   7  47,1.6642,0.06399,0.005275,,
494,0,0,1,Step,52  36,1,1,15,10,25,,no fault,52  36  45  47   7,52   7   6  14  36,3.218,0.12709,0.0087407,,
495,0,0,1,Step,52  36,1,1,15,10,25,,no fault,52  36  47  45   7,52   7   6   2  14,6.2984,0.25272,0.017317,,
496,0,0,1,Step,23  42,1,1,15,10,25,,no fault,45  42  23  47  38,45  47  42  38  52,1.5449,0.059638,0.0053956,,
497,0,0,1,Step,23  42,1,1,15,10,25,,no fault,42  23  45  47  38,45  47  42  38  52,2.9733,0.11773,0.010962,,
498,0,0,1,Step,23  42,1,1,15,10,25,,no fault,42  45  23  47  38,45  47  42  38  52,5.8178,0.23397,0.02264,,
499,0,0,1,Step,22  10,1,1,15,10,25,,no fault,45  47  22  10  38,45  47  38  31  52,1.6627,0.092002,0.0091873,,
500,0,0,1,Step,22  10,1,1,15,10,25,,no fault,45  47  22  10  38,45  47  38  31  52,3.2077,0.1902,0.019672,,
501,0,0,1,Step,22  10,1,1,15,10,25,,no fault,45  47  38  22  10,45  47  38  31  52,6.9266,0.4319,0.046552,,
502,0,0,1,Step,22   6,1,1,15,10,25,,no fault,45  47  22   6  38,45  47  38  31  52,1.6627,0.092002,0.0091873,,
503,0,0,1,Step,22   6,1,1,15,10,25,,no fault,45  47  22   6  38,45  47  38  31  52,3.2077,0.1902,0.019672,,
504,0,0,1,Step,22   6,1,1,15,10,25,,no fault,45  47  38  22   6,45  47  38  31  52,6.9266,0.4319,0.046552,,
505,0,0,1,Step,32  36,1,1,15,10,25,,no fault,36  32  45  47   7,45  36  32   7  47,1.6037,0.061937,0.005275,,
506,0,0,1,Step,32  36,1,1,15,10,25,,no fault,36  32  45  47   7,7   6  14  36   2,3.0662,0.122,0.0072991,,
507,0,0,1,Step,32  36,1,1,15,10,25,,no fault,36  32  47  45   7,7   6   2  14  11,5.9618,0.24198,0.016723,,
508,0,0,1,Step,52   2,1,1,15,10,25,,no fault,52  45   2  47  38,45  47  52  38   2,1.5925,0.061464,0.0053956,,
509,0,0,1,Step,52   2,1,1,15,10,25,,no fault,52   2  45  47  38,45  47  52  38   2,3.0845,0.12232,0.010962,,
510,0,0,1,Step,52   2,1,1,15,10,25,,no fault,52   2  45  47  38,45  47  52  38  31,6.0678,0.2443,0.02264,,
511,0,0,1,Step,22  11,1,1,15,10,25,,no fault,45  47  22  11  38,45  47  38  31  52,1.6627,0.092002,0.0091873,,
512,0,0,1,Step,22  11,1,1,15,10,25,,no fault,45  47  22  11  38,45  47  38  31  52,3.2077,0.1902,0.019672,,
513,0,0,1,Step,22  11,1,1,15,10,25,,no fault,45  47  38  22  11,45  47  38  31  52,6.9266,0.4319,0.046552,,
514,0,0,1,Step,47   6,1,1,15,10,25,,no fault,47  45   6  38  52,45  47  38  52   6,2.012,0.074093,0.0053956,,
515,0,0,1,Step,47   6,1,1,15,10,25,,no fault,47  45   6  38  52,45  47  38  52  31,3.8384,0.14646,0.010962,,
516,0,0,1,Step,47   6,1,1,15,10,25,,no fault,47  45   6  38  52,45  47  38  52  31,7.5489,0.29482,0.022639,,
517,0,0,1,Step,31  23,1,1,15,10,25,,no fault,31  45  23  47  38,45  47  38  31  52,1.5507,0.061499,0.0053956,,
518,0,0,1,Step,31  23,1,1,15,10,25,,no fault,31  23  45  47  38,45  47  38  31  52,3.0101,0.1221,0.010962,,
519,0,0,1,Step,31  23,1,1,15,10,25,,no fault,31  45  23  47  38,45  47  38  31  52,5.9414,0.24441,0.022639,,
520,0,0,1,Step,52  17,1,1,15,10,25,,no fault,52  45  17  47  38,45  47  52  38  17,1.5925,0.061464,0.0053956,,
521,0,0,1,Step,52  17,1,1,15,10,25,,no fault,52  45  17  47  38,45  47  52  38  17,3.0845,0.12232,0.010962,,
522,0,0,1,Step,52  17,1,1,15,10,25,,no fault,52  45  17  47  38,45  47  52  38  31,6.0677,0.2443,0.02264,,
523,0,0,1,Step,37  29,1,1,15,10,25,,no fault,45  37  29  47  38,45  47  38  52  29,1.5059,0.059637,0.0053956,,
524,0,0,1,Step,37  29,1,1,15,10,25,,no fault,29  37  45  47  38,45  47  38  52  29,2.8776,0.11428,0.010962,,
525,0,0,1,Step,37  29,1,1,15,10,25,,no fault,45  29  37  47  38,45  47  38  52  31,5.6432,0.2284,0.022639,,
526,0,0,1,Step,52   7,1,1,15,10,25,,no fault,52  45   7  47  38,45  47  52  38   7,1.5925,0.061464,0.0053956,,
527,0,0,1,Step,52   7,1,1,15,10,25,,no fault,52  45   7  47  38,45  47  52  38  31,3.0845,0.12232,0.010962,,
528,0,0,1,Step,52   7,1,1,15,10,25,,no fault,52  45   7  47  38,45  47  52  38  31,6.0678,0.2443,0.02264,,
529,0,0,1,Step,45  31,1,1,15,10,25,,no fault,45  31  47   7  52,45  31   7  47   6,2.1063,0.077441,0.0055813,,
530,0,0,1,Step,45  31,1,1,15,10,25,,no fault,45  31  47   7   6,45   7  31   6  14,3.9109,0.14824,0.010913,,
531,0,0,1,Step,45  31,1,1,15,10,25,,no fault,45  31  47   7   6,45   7   6   2  14,7.4262,0.28809,0.02088,,
532,0,0,1,Step,25  22,1,1,15,10,25,,no fault,45  47  22  25  38,45  47  38  31  52,1.6627,0.092002,0.0091873,,
533,0,0,1,Step,25  22,1,1,15,10,25,,no fault,45  47  22  25  38,45  47  38  31  52,3.2077,0.1902,0.019672,,
534,0,0,1,Step,25  22,1,1,15,10,25,,no fault,45  47  38  25  22,45  47  38  31  52,6.9266,0.4319,0.046552,,
535,0,0,1,Step,42  36,1,1,15,10,25,,no fault,36  42  45  47   7,45  42  36   7  47,1.6037,0.061937,0.005275,,
536,0,0,1,Step,42  36,1,1,15,10,25,,no fault,42  36  45  47   7,42   7   6  14  36,3.073,0.12244,0.0078105,,
537,0,0,1,Step,42  36,1,1,15,10,25,,no fault,42  36  47  45   7,7   6  42   2  14,6.0248,0.24398,0.016723,,
538,0,0,1,Step,23  25,1,1,15,10,25,,no fault,45  47  23  25  38,45  47  38  31  52,1.6627,0.092002,0.0091873,,
539,0,0,1,Step,23  25,1,1,15,10,25,,no fault,45  47  23  25  38,45  47  38  31  52,3.2077,0.1902,0.019672,,
540,0,0,1,Step,23  25,1,1,15,10,25,,no fault,45  47  38  25  23,45  47  38  31  52,6.9266,0.4319,0.046552,,
541,0,0,1,Step,22  11,1,1,15,10,25,,no fault,45  47  22  11  38,45  47  38  31  52,1.6627,0.092002,0.0091873,,
542,0,0,1,Step,22  11,1,1,15,10,25,,no fault,45  47  22  11  38,45  47  38  31  52,3.2077,0.1902,0.019672,,
543,0,0,1,Step,22  11,1,1,15,10,25,,no fault,45  47  38  22  11,45  47  38  31  52,6.9266,0.4319,0.046552,,
544,0,0,1,Step,17  32,1,1,15,10,25,,no fault,45  32  17  47  38,45  47  38  52  32,1.4794,0.059637,0.0053956,,
545,0,0,1,Step,17  32,1,1,15,10,25,,no fault,32  45  17  47  38,45  47  38  52  32,2.8751,0.11668,0.010962,,
546,0,0,1,Step,17  32,1,1,15,10,25,,no fault,32  45  17  47  38,45  47  38  52  32,5.6611,0.23322,0.022639,,
547,0,0,1,Step,38  52,1,1,15,10,25,,no fault,38  52  45  47   7,45  52  38   7  47,1.7227,0.065837,0.005275,,
548,0,0,1,Step,38  52,1,1,15,10,25,,no fault,38  52  45  47   7,52  38   7   6  14,3.3092,0.12927,0.0087407,,
549,0,0,1,Step,38  52,1,1,15,10,25,,no fault,38  52  47  45   7,52   7   6   2  14,6.4025,0.25386,0.017318,,
550,0,0,1,Step,45   7,1,1,15,10,25,,no fault,45   7  47  38  52,45  47  38  52   7,2.1134,0.077292,0.0053767,,
551,0,0,1,Step,45   7,1,1,15,10,25,,no fault,45   7  47  38  52,45  47  38  52  31,3.9762,0.15028,0.010752,,
552,0,0,1,Step,45   7,1,1,15,10,25,,no fault,45   7  47  38  52,45  47  38  52  31,7.7519,0.30141,0.021516,,
553,0,0,1,Step,14  32,1,1,15,10,25,,no fault,45  32  14  47  38,45  47  38  52  32,1.4794,0.059637,0.0053956,,
554,0,0,1,Step,14  32,1,1,15,10,25,,no fault,32  45  14  47  38,45  47  38  52  32,2.8751,0.11668,0.010962,,
555,0,0,1,Step,14  32,1,1,15,10,25,,no fault,32  45  14  47  38,45  47  38  52  32,5.6611,0.23322,0.022639,,
556,0,0,1,Step,10  17,1,1,15,10,25,,no fault,45  47  17  10  38,45  47  38  17  31,1.6627,0.092002,0.0091873,,
557,0,0,1,Step,10  17,1,1,15,10,25,,no fault,45  47  17  10  38,45  47  38  31  52,3.2077,0.1902,0.019672,,
558,0,0,1,Step,10  17,1,1,15,10,25,,no fault,45  47  38  17  10,45  47  38  31  52,6.9266,0.4319,0.046553,,
559,0,0,1,Step,7  32,1,1,15,10,25,,no fault,45  32   7  47  38,45  47  38  52  32,1.4794,0.059637,0.0053956,,
560,0,0,1,Step,7  32,1,1,15,10,25,,no fault,32  45   7  47  38,45  47  38  52  32,2.8751,0.11668,0.010962,,
561,0,0,1,Step,7  32,1,1,15,10,25,,no fault,32  45   7  47  38,45  47  38  52  32,5.6611,0.23322,0.022639,,
562,0,0,1,Step,36  37,1,1,15,10,25,,no fault,36  37  45  47   7,45  36   7  37  47,1.6037,0.061937,0.005275,,
563,0,0,1,Step,36  37,1,1,15,10,25,,no fault,36  37  45  47   7,7   6  14  36   2,3.0662,0.122,0.0072991,,
564,0,0,1,Step,36  37,1,1,15,10,25,,no fault,36  37  47  45   7,7   6   2  14  11,5.9618,0.24197,0.016723,,
